shared name,IDs_2,cor_2, pval_2,Extract,p.value.corrected,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
119,591.326 1854 1 (ID: 1088),-0.185497577641807,0.525489637855899,0.00004663744,1,6.464336E-10,1.221705E-10,8.650469E-10,0.02199651,0.0001226023,0.00001356677,0.00001178381,2.981473E-11,3.132689E-11,2.94577E-11,0.000000714903,2.382878E-11,1.845665E-11
120,591.326 1626 1 (ID: 142),0.911780588059994,5.61468814684507E-06,0.001481452,0.00329582194219806,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.00008950883,0.00006249973,0.00000335265,0.003467861,0.0001493708,0.0001539978,0.000107602,0.00007252671
121,595.252 1142 1 (ID: 72),-0.134773270146628,0.645971595404726,0.001285935,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.0002342263,0.007176449,0.008318686,0.000180654,0.00002230784,0.00003499921,0.00005627161,0.00001601972,0.00001593255
122,595.252 742 1 (ID: 487),-0.0521838569391603,0.859375714055437,0.00003760011,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.000002964922,3.209307E-11,0.00122235,0.0003595918,0.00000287164,0.000002714474,0.000003546407,0.00002599097,0.000000650204
123,595.256 1290 1 (ID: 1098),-0.0653354178975988,0.824386867123451,0.0006561305,1,0.00003810708,1.221705E-10,8.650469E-10,3.423586E-10,0.01565004,0.001020769,0.0001176114,0.00004305953,0.000002188105,0.00002240904,0.00005322574,0.00002339212,0.000008367615
124,595.290 1290 1 (ID: 58),-0.0603455947340838,0.837629735958077,0.001423787,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.03245851,0.001483727,0.0001600098,0.0000883208,0.0000196239,0.00005523889,0.00007490052,0.00001566642,0.00002180453
125,597.269 1165 1 (ID: 1),-0.0986400892605783,0.737258132331792,0.04236032,1,0.0004951976,1.221705E-10,8.650469E-10,3.423586E-10,0.003903452,0.2305655,0.005899627,0.001925754,0.0006433884,0.001748582,0.003445868,0.00300515,0.0007127297
126,597.271 1213 1 (ID: 89),-0.111093665939045,0.705361162699756,0.004515973,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.000229533,0.02805948,0.003402745,0.0003497167,0.00005907193,0.000165173,0.000283366,0.0001010044,0.00007239066
127,597.271 1037 1 (ID: 241),-0.104932532001555,0.721088836122176,0.0007532071,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.003143144,0.01015111,0.000370837,0.00003490668,0.00002759003,0.00002723774,0.0000104525,0.000007067941
128,597.271 1306 1 (ID: 97),-0.1019036597985,0.728858872319496,0.001625057,1,0.00001697732,1.221705E-10,8.650469E-10,3.423586E-10,0.01852161,0.008310092,0.0002740728,0.0001871029,0.00002612568,0.00005934959,0.0001269222,0.00007262219,0.00002634865
129,597.271 896 1 (ID: 188),0.125369181922693,0.669346157930743,0.0021478,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0002060079,0.04673548,0.00082087,0.0002060393,0.0002224518,0.00004081953,0.00003896624
130,598.265 597 1 (ID: 785),-0.137626455879405,0.638938248399026,0.00001843259,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.0002123572,0.002055428,0.00002159164,0.000000547043
131,598.270 1168 1 (ID: 465),-0.0972169637180064,0.740929359283928,0.01220621,1,0.00007513135,1.221705E-10,8.650469E-10,3.423586E-10,0.001335533,0.06811396,0.001969637,0.0007153726,0.0002365947,0.000580978,0.0008116721,0.0001689901,0.0002515215
132,605.305 1225 1 (ID: 928),-0.169704805005264,0.561908027457994,0.00001124453,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0000485017,2.981473E-11,0.000004391059,0.0000153268,0.000003352472,0.002301811,0.00000973288
133,605.310 1625 1 (ID: 360),-0.190095157532874,0.515089134703386,0.0001942313,1,6.464336E-10,1.221705E-10,8.650469E-10,0.05073056,0.003910283,0.00003725808,0.0001075908,0.00001454374,0.00002288993,0.000002678005,0.000009943869,0.00001090282,0.00000201535
134,605.310 1680 1 (ID: 1073),-0.185807718339727,0.524785126761197,0.0002143607,1,6.464336E-10,1.221705E-10,0.0002250833,0.09480934,0.0004022782,0.00002594462,0.00005832475,0.0000217453,0.000002441473,0.000002083626,0.00001299031,0.00001048166,0.000001458578
135,605.310 1117 1 (ID: 425),-0.0932563225564356,0.751173391951244,2.445946E-11,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.001911904,0.00003567129,0.000007562138,0.00000107139,0.000001436978,0.0001299316,0.00002204389
136,609.269 999 1 (ID: 488),-0.0775463753724414,0.792168328488822,0.0000250208,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.001546181,0.0001038356,3.132689E-11,2.94577E-11,2.546485E-11,2.382878E-11,1.845665E-11
137,613.266 824 1 (ID: 107),0.910238252830603,6.20871030421146E-06,0.01316492,0.00364451294857213,0.00004513008,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0004341344,0.001595446,0.02186982,0.0007928747,0.001288319,0.0005914458,0.0001511644
138,613.266 874 1 (ID: 372),0.913168025609065,5.12101071510364E-06,0.004161845,0.00300603328976584,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001564889,0.0001841111,0.008826794,0.0002864303,0.000428216,0.0001639375,0.00006981958
139,615.279 823 1 (ID: 508),0.0213031851485417,0.942375207325507,0.00004267517,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.005613077,0.006403356,0.00004150521,0.000005822991,0.000004507163,0.000002540074,0.0000009304675
140,615.326 1718 1 (ID: 552),0.122141173096467,0.677435480596629,0.0000458347,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001148454,0.0007885552,0.000018144,2.94577E-11,0.0000006979423,2.382878E-11,0.000000574424
141,619.272 729 1 (ID: 17),-0.023544003398029,0.936324489953936,0.005634212,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00008113112,0.000001790103,0.004691042,0.03999618,0.01976518,0.004982884,0.0003059817
142,621.291 557 1 (ID: 737),-0.130116026413134,0.657511167278258,0.0001091139,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.0000016832,0.008686982,0.0002045004,0.000003747458
143,621.291 1039 1 (ID: 271),-0.0734790945543372,0.802868161660795,0.0006441642,1,6.464336E-10,0.000003728595,8.650469E-10,3.423586E-10,0.000001963764,0.00002786818,0.02080638,0.00187835,0.00003949197,0.00086462,0.00004863723,0.000003603415,0.000003734117
144,621.292 435 1 (ID: 868),-0.173555336936188,0.552931960594801,0.00003757266,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.000002622661,0.0001651484,0.003515107,0.000010015
145,625.301 1176 1 (ID: 74),-0.113438015163052,0.699404920803987,0.005300558,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.03947655,0.02815027,0.0006134169,0.0003587815,0.00005608751,0.0001625209,0.0002802913,0.0001708175,0.00007135045
146,625.301 1531 1 (ID: 359),-0.196085232244918,0.501679646559114,0.0005541127,1,6.464336E-10,1.221705E-10,8.650469E-10,0.05092295,0.01084793,0.0001413644,0.00006556693,0.00003011956,0.00000178795,0.00001646738,0.00003805087,0.00003340318,0.000004935931
147,629.309 1564 1 (ID: 926),-0.221093333336536,0.447491779305058,0.00009276828,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.000002085351,0.0004783248,0.001816868,0.00351192,0.00002385672
148,631.311 1040 1 (ID: 496),-0.0782895915914192,0.790216755942795,0.0001664627,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.0006955233,0.00002386101,0.005316734,0.0005718066,0.00000442128,0.000002997254,0.000006368693,0.000001177349,1.845665E-11
149,631.324 1759 1 (ID: 1077),-0.19599182204159,0.501887515507443,0.00008149964,1,6.464336E-10,1.221705E-10,0.0004992263,0.01358937,0.001210404,0.000001151036,0.000001071466,0.0000008477023,0.00003654903,2.94577E-11,0.000003807384,0.00000215438,1.845665E-11
150,631.468 1240 1 (ID: 1049),-0.177897300169188,0.542884295419252,0.000002286875,1,6.464336E-10,0.004463854,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,2.382878E-11,1.845665E-11
151,633.337 1880 1 (ID: 1086),-0.225688141213988,0.437862427243123,0.00006888122,1,0.00001629164,0.0001248693,0.004962058,0.02437272,0.00001921117,0.000003966784,0.00001343161,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,2.382878E-11,1.845665E-11
152,635.244 877 1 (ID: 464),-0.101147595903535,0.730802231925438,0.00002118435,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0001840127,0.001676033,0.000007265518,3.132689E-11,2.94577E-11,2.546485E-11,0.0000006315243,1.845665E-11
153,635.268 454 1 (ID: 801),-0.15001889098805,0.60872214487855,0.0003471065,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.0000007409474,0.00688374,0.005765046,0.0004986921,0.00001532848
154,637.263 823 1 (ID: 528),0.00325652196334418,0.991184649090064,0.0001555152,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.01208158,0.01102851,0.0000161449,0.00006148035,0.00006813696,0.00002532268,0.00001280284
155,637.283 644 1 (ID: 706),-0.073926888659157,0.801688537309438,0.0007642987,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.000003202015,2.981473E-11,0.00000188212,0.01171441,0.0009327636,0.0001278538,0.00001946008
156,639.280 895 1 (ID: 140),0.120655900306189,0.681168486477485,0.0009301332,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00009542156,0.02068151,0.0002531975,0.00008215901,0.0000886919,0.000008015859,0.00001238009
157,641.294 836 1 (ID: 375),0.924118681813123,2.33675278160981E-06,0.003451048,0.00137167388280496,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0004023406,0.0009867588,0.006783735,0.000161681,0.0003280878,0.0003031237,0.00003406363
158,641.294 742 1 (ID: 100),0.829588161013203,0.000242314869919297,0.003746575,0.142238828642627,0.00002086527,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001315379,0.006558998,0.008130281,0.0002024503,0.0003333798,0.000135383,0.00005581202
159,641.294 776 1 (ID: 544),0.204345331413364,0.483456169914859,0.0004169559,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,0.004495759,0.0005627213,0.00007114407,0.0001210231,0.0006192182,1.845665E-11
160,643.306 1115 1 (ID: 1111),-0.071399518095768,0.808351470493432,0.0001447993,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.004607717,0.0001427259,0.0005315159,0.00004748,3.132689E-11,2.94577E-11,0.00000268025,0.00000248028,1.845665E-11
161,643.311 1170 1 (ID: 1197),-0.058093946738246,0.843618871947764,0.0003968907,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.01280628,0.00004967375,0.00003470504,0.000009122232,0.000002453362,0.000003996628,0.00002262005,0.000009022598,0.000001713753
162,647.307 997 1 (ID: 157),0.912446115095417,5.37321987817741E-06,0.002979214,0.00315408006849014,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001316462,0.00008715472,0.006217101,0.0001911219,0.0003571275,0.00008523008,0.00006971279
163,649.321 1409 1 (ID: 1163),-0.0618551587012283,0.833619013995173,0.00009998632,1,6.464336E-10,1.221705E-10,0.0000220682,3.423586E-10,0.003414302,0.00006464513,0.000003326428,2.981473E-11,0.0000007704518,0.0000009852875,0.0000009446104,0.000000901172,1.845665E-11
164,649.322 913 1 (ID: 452),-0.0554638307483165,0.850624630322553,0.00003350564,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.001297848,0.0003167107,0.000001991146,0.0000009553403,2.546485E-11,0.0000006676962,1.845665E-11
165,651.277 1006 1 (ID: 395),-0.130224797071707,0.657240836450534,0.0001335377,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.00123733,0.0001896327,0.000001728079,3.132689E-11,2.94577E-11,0.000001779028,0.0000005406086,1.845665E-11
166,657.265 984 1 (ID: 514),0.226213234805564,0.436768626760454,0.0001521194,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.000001141333,3.621885E-11,0.00178465,0.0002185664,0.000002680206,0.000005786322,2.382878E-11,1.845665E-11
167,657.284 803 1 (ID: 515),0.227091085545988,0.434943069794705,0.0001821337,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.000003199499,0.002241157,0.0002811711,0.000006526778,0.00001353853,2.382878E-11,1.845665E-11
168,658.285 471 1 (ID: 865),-0.166231410860459,0.570056953946973,0.000003612728,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.0000008315079,2.94577E-11,2.546485E-11,0.001099532,0.00001499174
169,659.307 838 1 (ID: 272),0.0305321825977758,0.917476698966006,0.000256342,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.004692982,0.005217866,0.00004723703,0.00001873498,0.00002351994,0.000005059761,0.000002144872
170,661.282 435 1 (ID: 852),-0.167762138817947,0.566459687217496,0.0001561678,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.000001237101,2.981473E-11,3.132689E-11,0.000002915907,0.0002633237,0.004898273,0.00002777227
171,661.287 945 1 (ID: 163),0.909168097398238,6.65046056461141E-06,0.006903555,0.0039038203514269,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0002132046,0.000006634472,0.01494511,0.0004718443,0.0005790094,0.0001680026,0.00003430614
172,661.301 1080 1 (ID: 504),-0.0809477439669544,0.783246273220757,0.00002021556,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.000002950703,0.001103551,0.00003238043,3.132689E-11,2.94577E-11,2.546485E-11,2.382878E-11,1.845665E-11
173,663.297 712 1 (ID: 655),0.0693537515743385,0.813753623257511,0.0003608691,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.000006084165,2.981473E-11,0.000727492,0.004655694,0.0001067962,0.00002254755,0.000006358236
174,664.312 647 1 (ID: 120),-0.216375521654995,0.457486488753011,0.0002954917,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.004137296,0.008383436,0.004354028,0.00001040212
175,664.312 613 1 (ID: 732),-0.204045083859375,0.484113055844595,0.0001510554,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,0.0000009684751,3.132689E-11,2.94577E-11,0.005055312,0.003565704,0.0000289261
176,665.290 906 1 (ID: 276),0.00842462975168855,0.977196961467951,0.00004564615,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.001430922,0.001218656,0.00001154691,0.000004135519,2.546485E-11,2.382878E-11,1.845665E-11
177,665.290 1095 1 (ID: 1109),-0.0961148312806723,0.743776051878192,0.0003150374,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.003947409,0.00149216,0.0000564778,0.00005495061,3.132689E-11,0.000005560801,0.00001877958,0.000004044124,1.845665E-11
178,665.291 1176 1 (ID: 21),-0.0441010522075921,0.881003151917468,0.009846571,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.07717843,0.00002395577,0.01082276,0.0001847673,0.00005884895,0.0001628209,0.0009931856,0.001024093,0.00001781131
179,666.296 1191 1 (ID: 365),0.00149136797824789,0.995962835243274,0.003795244,1,0.00004176995,1.221705E-10,8.650469E-10,3.423586E-10,0.01687241,0.0004359435,0.0003280205,0.0001983773,0.000125844,0.000196191,0.0002112867,0.00002187933,0.0001546655
180,667.311 1164 1 (ID: 4),-0.0949978073527304,0.746664314762806,0.02537962,1,0.0001738269,1.221705E-10,8.650469E-10,3.423586E-10,0.001670359,0.1296135,0.004256146,0.001159665,0.0004641389,0.001082517,0.00221168,0.001952897,0.0004794123
181,667.311 1086 1 (ID: 558),0.112935951307777,0.700679166211603,0.00006533067,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.0000006934361,0.000004030029,0.002219238,0.00001721783,0.000001711003,0.0000008040643,2.382878E-11,1.845665E-11
182,667.311 1239 1 (ID: 238),-0.118424038823089,0.686790681957888,0.0008297417,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.005060569,0.004610224,0.00007876401,0.0000555031,0.00001087045,0.00001847115,0.00004525108,0.00001114014,0.000007703634
183,669.289 697 1 (ID: 154),0.908750730317772,6.82959409212825E-06,0.001370593,0.00400897173207928,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00005122995,2.981473E-11,0.003498459,0.00008110703,0.0001255405,0.00003818725,0.000002675807
184,671.322 1325 1 (ID: 443),-0.0693908245239195,0.813655657355731,0.0001661826,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.0001195588,3.209307E-11,0.004702491,0.0004843731,0.000006375636,0.000001321067,0.00001104976,0.0000007878627,0.0000005251913
185,671.322 1431 1 (ID: 1184),-0.0632265776153937,0.829978581279544,0.00006278821,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,0.001737812,0.000005029977,0.0001464146,0.000009210259,3.132689E-11,2.94577E-11,2.546485E-11,2.382878E-11,1.845665E-11
186,673.285 623 1 (ID: 645),-0.0765991848021779,0.79465714572718,0.00004594823,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.001658374,0.00003529036,0.000006619633,1.845665E-11
187,675.263 460 1 (ID: 339),-0.200794772145429,0.491250936272846,0.00003442462,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.0000180198,0.001573633,0.0009351842,0.000004135244
188,675.296 878 1 (ID: 448),-0.0837223326617279,0.775986552818621,0.0000116995,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.000004209434,0.001835248,0.00007416091,3.132689E-11,0.00000759395,2.546485E-11,2.382878E-11,1.845665E-11
189,677.281 582 1 (ID: 215),-0.0690925782170423,0.814443849959316,0.0013387,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,0.00004410975,0.02794941,0.0005739186,0.0001343754,0.00003143958
190,677.350 1087 1 (ID: 588),0.090930188535399,0.757207761723026,0.00007686643,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0004888681,0.002050368,0.000009638654,0.0000007167869,0.000001758228,2.382878E-11,1.845665E-11
191,678.289 721 1 (ID: 821),-0.167211433117105,0.56775277600152,0.00008211062,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,0.000001063259,3.132689E-11,0.00004052652,2.546485E-11,0.00848027,0.00004320542
192,678.290 785 1 (ID: 330),-0.202868003668782,0.486692336396134,0.00007820777,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,0.0000006789729,3.132689E-11,0.00002025705,0.001938433,0.005951094,0.00003003971
193,679.272 896 1 (ID: 191),0.170826828756566,0.559286148422656,0.003794163,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.000004200938,0.0004434656,0.02532204,0.0009554687,0.0003306845,0.0003679023,0.00008859122,0.00008185254
194,679.296 732 1 (ID: 25),-0.035843935587903,0.903176799188468,0.002890248,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00003488514,0.000001119858,0.00213297,0.02246834,0.009368471,0.002793431,0.0001857331
195,679.305 1346 1 (ID: 1135),-0.170009268333585,0.561196065710939,0.0009153016,1,6.464336E-10,1.221705E-10,8.650469E-10,0.01746571,0.02056742,0.0001050585,0.00007814622,0.00003649555,0.000003886901,0.00001703169,0.00006624079,0.0001951859,0.00001496627
196,679.312 861 1 (ID: 535),0.105797412547359,0.718874685023851,0.00005096035,1,6.464336E-10,1.221705E-10,8.650469E-10,0.00001002096,3.672463E-11,3.209307E-11,0.00001378009,0.001925039,0.000003505804,2.94577E-11,2.546485E-11,2.382878E-11,1.845665E-11
197,680.303 672 1 (ID: 824),-0.166227443861484,0.570066288814323,0.0000755578,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.0001502026,0.00004154881,0.006831532,0.0001359751
198,680.303 621 1 (ID: 838),-0.17158528436597,0.557516761769368,0.000009049229,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,0.0000006615771,3.132689E-11,2.94577E-11,0.0000603341,0.002792746,0.00001515888
199,680.303 463 1 (ID: 346),-0.111885664685258,0.70334717310196,0.0002541894,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.000001915844,2.981473E-11,3.132689E-11,2.94577E-11,0.000001816527,0.007684617,0.001711536
200,680.303 395 1 (ID: 984),0.227136584602917,0.434848555479221,0.00008882092,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,0.00001005466,0.002560232
201,681.290 558 1 (ID: 214),0.903469693833746,9.46016510782993E-06,0.001140735,0.00555311691829617,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00005799147,0.000002698802,0.00285183,0.0001838427,2.546485E-11,0.0002740808,0.00003280593
202,681.290 742 1 (ID: 106),0.837343323759155,0.000186521987035718,0.007511559,0.109488406389966,0.0001120473,0.000003412963,8.650469E-10,0.00001181758,0.000001185162,0.000001345205,0.0005043633,0.01137315,0.01444672,0.0001736584,0.0005853268,0.0004027696,0.00009807
203,681.290 1076 1 (ID: 48),0.0324952404398154,0.912188983445904,0.0009536708,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0000132442,0.00007184682,0.001236659,0.008539084,0.00249698,0.0001794579,0.00001249413
204,681.290 839 1 (ID: 267),0.00135705207297206,0.996326428905952,0.0003594183,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.01072025,0.008104751,0.00009971436,0.0000433758,0.00005908899,0.0000308876,0.000007607384
205,681.310 462 1 (ID: 348),-0.1173353367218,0.689538680986221,0.00007637925,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,0.000004059247,0.003060244,0.0006423872
206,683.283 1400 1 (ID: 361),-0.191924987189074,0.510975779284961,0.00007260691,1,6.464336E-10,1.221705E-10,8.650469E-10,0.01475625,0.001618606,0.0000008275017,3.621885E-11,2.981473E-11,3.132689E-11,0.000003707145,0.000005454287,2.382878E-11,1.845665E-11
207,683.303 823 1 (ID: 3),0.913682499495506,4.94727808293174E-06,0.1177945,0.00290405223468093,0.002788745,0.000116141,0.0002375911,0.0009068944,0.000001390788,0.00004462156,0.005237816,0.0150575,0.2377767,0.01049098,0.01685301,0.01288685,0.002314938
208,683.303 969 1 (ID: 49),0.154391443165032,0.598194570482205,0.002909662,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00003790936,0.0536241,0.00262198,0.0003515903,0.0003491689,0.00005233366,0.00005274684
209,683.303 786 1 (ID: 124),-0.0803870430930994,0.784715361880214,0.0004010931,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.00003670186,0.0006520493,0.0006878367,0.002319506,0.001321089,0.004663079,0.00001398387
210,684.310 823 1 (ID: 5),0.913621584008372,4.96759212655945E-06,0.0483231,0.0029159765782904,0.0009648278,0.00002033905,0.0000870084,0.0002950279,3.672463E-11,0.00001184134,0.002143,0.006093819,0.09749534,0.004144822,0.00682587,0.005205182,0.0008500276
211,685.319 1098 1 (ID: 169),-0.106407107547043,0.717315055544358,0.001017119,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.006749083,0.0003251855,0.00012014,0.000009165576,0.00002945468,0.00004414118,0.000009494062,0.000008996816
212,688.332 589 1 (ID: 43),-0.153840194889491,0.599517820634965,0.0002486286,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,0.002448199,0.001361736,0.009893747,0.002115389
213,688.332 502 1 (ID: 887),-0.158618543946816,0.588086148494129,0.000005916538,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,3.621885E-11,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,0.001559563,0.00008130989
214,688.332 763 1 (ID: 803),-0.127022661729242,0.665215380312554,0.00003918458,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,0.000000734046,3.621885E-11,2.981473E-11,3.132689E-11,0.0002146451,0.003282888,0.00005511119,0.0001238344
215,688.332 425 1 (ID: 350),0.189828091123887,0.515690731169669,0.0001735897,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0000009197939,2.981473E-11,3.132689E-11,2.94577E-11,2.546485E-11,0.0008333916,0.003498043
216,689.316 895 1 (ID: 284),0.304112034134142,0.290468219809081,0.00008747162,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.002360806,2.981473E-11,0.001141734,2.94577E-11,2.546485E-11,2.382878E-11,1.845665E-11
217,689.316 1230 1 (ID: 149),0.122426475755864,0.676719200136704,0.00223875,1,6.464336E-10,1.221705E-10,8.650469E-10,3.423586E-10,3.672463E-11,3.209307E-11,0.0001363839,0.04703934,0.0006271242,0.0001966738,0.0002224061,0.00004437154,0.00004303235
